apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
True,-20.0,0.14999999999999894,724840.9577377684,rowcol,0.473256862352894,0.048288831529306776,0.09423995414965695,0.22409186721683177,0.15837647771555607,0.2821055082297257,0.07699286515786634,0.15975096445573325,0.31833182136648874
False,-20.0,-0.30000000000000104,724840.9577377684,rowcol,0.5065137315286604,0.05130511754485278,0.08234694965386657,0.236243147082047,0.1555053329286635,0.296891823707069,0.06007669842043958,0.1691695262834094,0.31859009673591354
False,-80.0,0.29999999999999893,724840.9577377684,rowcol,0.5065137315296026,0.05130511754489296,0.0823469496572385,0.2362431470827056,0.1555053329344256,0.29689182370606304,0.06007669842318525,0.1691695262865876,0.3185900967399441
False,40.0,0.29999999999999893,724840.9577377684,rowcol,0.5065137315296026,0.05130511754489296,0.08234694965723849,0.2362431470827056,0.1555053329344256,0.29689182370606304,0.06007669842318524,0.1691695262865876,0.3185900967399441
True,-40.0,0.14999999999999894,724840.9577377684,rowcol,0.4732568623452377,0.048288831604342296,0.0942291860088358,0.22451223844437712,0.15837650276293802,0.2820277564674899,0.07697727228977026,0.1609485405349988,0.3187414244532129
True,80.0,0.14999999999999894,724840.9577377684,rowcol,0.4732568623452377,0.048288831604342296,0.09422918600883581,0.22451223844437712,0.15837650276293808,0.2820277564674899,0.07697727228977026,0.1609485405349988,0.31874142445321296
True,0.0,0.44999999999999896,724840.9577377684,rowcol,0.4892006766096059,0.049716356621335306,0.09045923641447606,0.22973055006793727,0.11105635816107785,0.27907301061585604,0.08617598377290087,0.17793977408384598,0.32018978648241336
True,-50.0,0.29999999999999893,724840.9577377684,rowcol,0.473139778402171,0.0485691732503853,0.09268405491930796,0.2279347517509277,0.13435619216271727,0.2817114654831541,0.0828598198787186,0.170015201856197,0.3206188066702357
True,70.0,0.29999999999999893,724840.9577377684,rowcol,0.473139778402171,0.0485691732503853,0.09268405491930796,0.2279347517509277,0.1343561921627173,0.2817114654831541,0.0828598198787186,0.17001520185619698,0.3206188066702357
True,-30.0,0.14999999999999894,724840.9577377684,rowcol,0.4722554129207383,0.04813230675586918,0.09621705081441781,0.2244679639296381,0.15838227573014182,0.28010186619813565,0.07982954214869789,0.1636407406967491,0.3206850147440559
True,90.0,0.14999999999999894,724840.9577377684,rowcol,0.4722554129207383,0.04813230675586917,0.09621705081441781,0.2244679639296381,0.15838227573014182,0.28010186619813565,0.07982954214869789,0.1636407406967491,0.3206850147440559
False,0.0,0.14999999999999894,724840.9577377684,rowcol,0.4821801778595202,0.04903196753599072,0.09586788435229059,0.2248331126052587,0.18603515143255586,0.28374750048407854,0.06750862805561166,0.1592218560987216,0.3207009969575493
False,-60.0,-0.15000000000000105,724840.9577377684,rowcol,0.48218017786040707,0.04903196753601999,0.0958678843531848,0.22483311260453434,0.18603515143599347,0.2837475004820766,0.06750862805538625,0.15922185609983888,0.32070099695771914
False,60.0,-0.15000000000000105,724840.9577377684,rowcol,0.48218017786040707,0.04903196753601999,0.0958678843531848,0.22483311260453434,0.18603515143599342,0.2837475004820766,0.06750862805538624,0.15922185609983888,0.32070099695771914
True,-30.0,-0.15000000000000105,724840.9577377684,rowcol,0.4919947996466511,0.049890310331056925,0.09740225624571518,0.22457937959275295,0.20751428099754887,0.28449055742733675,0.058027562825384814,0.15743753131106286,0.3219816358384681
True,90.0,-0.15000000000000105,724840.9577377684,rowcol,0.4919947996466511,0.049890310331056925,0.09740225624571518,0.22457937959275295,0.20751428099754887,0.28449055742733675,0.058027562825384814,0.15743753131106286,0.3219816358384681
False,-60.0,0.14999999999999894,724840.9577377684,rowcol,0.4821801780949902,0.049031965220379656,0.0959921743768765,0.22652125948181265,0.18635958418199672,0.2841607863593292,0.06755431485073896,0.1629630590034568,0.32251343385868914
False,60.0,0.14999999999999894,724840.9577377684,rowcol,0.4821801780949902,0.049031965220379656,0.0959921743768765,0.22652125948181265,0.18635958418199672,0.2841607863593292,0.06755431485073897,0.1629630590034568,0.32251343385868914
False,0.0,-0.15000000000000105,724840.9577377684,rowcol,0.48218017809587704,0.04903196522040893,0.09599217437776957,0.22652125948109367,0.1863595841854283,0.28416078635733,0.0675543148505137,0.16296305900454847,0.3225134338588632
True,-40.0,-0.15000000000000105,724840.9577377684,rowcol,0.4909861246766871,0.0497393398258618,0.09846149364251568,0.22458248126064936,0.2075201941425324,0.28274237347500486,0.060100196133319204,0.16007213798970485,0.32304397490316505
True,80.0,-0.15000000000000105,724840.9577377684,rowcol,0.4909861246766871,0.0497393398258618,0.09846149364251566,0.22458248126064936,0.2075201941425324,0.28274237347500486,0.060100196133319204,0.16007213798970488,0.32304397490316505
True,-20.0,-0.15000000000000105,724840.9577377684,rowcol,0.4909861246688695,0.04973933990303122,0.09845118722709656,0.2250019362728224,0.20752021325834077,0.28266479689344604,0.060080219184606064,0.16126733006248462,0.32345312349991895
True,-60.0,0.44999999999999896,724840.9577377684,rowcol,0.4892006773058782,0.04971634977013105,0.09050540637585952,0.23399490680119045,0.11105637137065943,0.2790877046231793,0.08623327511404018,0.1878728438975546,0.32450031317704997
True,60.0,0.44999999999999896,724840.9577377684,rowcol,0.4892006773058782,0.04971634977013105,0.0905054063758595,0.23399490680119045,0.11105637137065943,0.2790877046231793,0.08623327511404018,0.1878728438975546,0.32450031317704997
False,-10.0,0.14999999999999894,724840.9577377684,rowcol,0.475276414022144,0.048586199087316505,0.09935970198416284,0.22537346747253412,0.18737403727749116,0.2853007108012086,0.07261020975366973,0.15829134381111185,0.32473316945669695
False,-70.0,-0.15000000000000105,724840.9577377684,rowcol,0.47527641402266074,0.04858619908735393,0.0993597019848423,0.2253734674723165,0.18737403727966528,0.28530071080038355,0.07261020975374632,0.15829134381179183,0.3247331694571588
