angle_deg,x_mm,y_mm,Bx_T,By_T,Br_T,Bt_T
34.598466666666674,32.432171649663076,22.372175622562736,0.5162442706185496,0.356144804994447,0.6271740335597727,2.6445718164791465e-05
34.7984,32.353906758029254,22.48521108401584,0.5149759417091816,0.3579300069293064,0.6271475979643624,2.7698415501542506e-05
34.99833333333334,32.27524790702254,22.597972752887305,0.513713974798882,0.3597196910984002,0.6271365905597597,2.9132029336631504e-05
35.19826666666667,32.19619605443738,22.710459256127585,0.512458175470854,0.3615136895516831,0.6271407564531661,3.058656519511205e-05
35.3982,32.116752162853594,22.82266922403773,0.5112085590164325,0.3633119804444315,0.6271600951338477,3.1903218282003376e-05
35.598133333333344,32.03691719962472,22.934601290286043,0.5099411546493337,0.3650954981029876,0.6271640159911708,3.140048960897923e-05
35.79806666666667,31.956692136866174,23.046254091924688,0.5086530392330914,0.3668663758024394,0.6271513780147148,3.270660129051084e-05
35.998000000000005,31.876077951443474,23.15762626940635,0.507370999640794,0.3686416960449671,0.6271539126695733,3.409770723583616e-05
36.19793333333334,31.79507562496029,23.268716466600722,0.5060950514832739,0.37042143721327,0.62717162007602,3.541500478182469e-05
36.39786666666667,31.71368614374654,23.37952333081106,0.5048254035794459,0.3722057186163265,0.6272047382934121,3.6498480559643554e-05
36.59780000000001,31.631910498846327,23.490045512790633,0.5035258034344133,0.3739689435980468,0.627208899837193,3.827699753011782e-05
36.79773333333333,31.549749686005924,23.600281666759173,0.502195522730313,0.375708715028523,0.6271820947945069,3.959710101747449e-05
36.997666666666674,31.467204705661604,23.710230450419246,0.500871447341876,0.3774531918362796,0.6271707240459978,4.11018225040527e-05
37.1976,31.38427656292751,23.81989052497259,0.4995533842537389,0.3792021959021376,0.6271745269691337,4.263109539281995e-05
37.397533333333335,31.300966267583355,23.929260555136445,0.4982413495153856,0.3809557059292447,0.6271935030823129,4.402611264531231e-05
37.597466666666676,31.217274834062177,24.03833920915978,0.496911015019425,0.3826931043678042,0.6271957964399455,4.366193769939075e-05
37.79740000000001,31.133203281437954,24.14712515883953,0.4955588061766676,0.3844160930968577,0.6271796082154019,4.527550069938213e-05
37.99733333333334,31.048752633413226,24.255617079536762,0.4942124995475689,0.3861437317383084,0.6271785822716012,4.700666850881996e-05
38.19726666666668,30.96392391830658,24.36381365019281,0.4928721115255011,0.3878759992554453,0.6271927189840794,4.869675376634186e-05
38.397200000000005,30.878718169040205,24.471713553345346,0.4915378678280021,0.3896130393101044,0.6272222838760652,5.018613530216598e-05
38.59713333333333,30.79313642312723,24.57931547514444,0.4901808777186245,0.3913329922011524,0.6272310586482797,5.22787408984704e-05
38.79706666666667,30.707179722659152,24.686618105368552,0.4888000712019242,0.3930331141218945,0.6272164981202291,5.3750879658864825e-05
38.99700000000001,30.620849114293115,24.793620137440485,0.4874252606042062,0.3947381273668971,0.6272173234303515,5.532692758253299e-05
39.19693333333334,30.53414564923919,24.900320268443284,0.4860564626659319,0.3964480111749542,0.627233534843637,5.6845853779352584e-05
39.39686666666667,30.447070383247542,25.00671719913612,0.4846936940543498,0.3981627447255542,0.6272651313140305,5.8146630056987725e-05
39.5968,30.35962437659561,25.112809633970098,0.4832993244716423,0.3998556404910517,0.6272661049020922,6.251569768239706e-05
39.79673333333334,30.271808694075172,25.218596281104045,0.4818744893170194,0.4015196027274213,0.6272328201850788,6.412173696612733e-05
39.99666666666667,30.183624404979387,25.32407585242021,0.4804555895448256,0.4031885685566194,0.6272149479962059,6.595239446310908e-05
40.19660000000001,30.095072583089774,25.429247063540004,0.4790432213529265,0.4048629974930138,0.6272132412992053,6.783923507341916e-05
40.39653333333334,30.006154306663152,25.534108633839566,0.4776366447726712,0.4065422415725813,0.6272267163991007,6.962582932934502e-05
40.59646666666667,29.91687065841847,25.638659286465423,0.4762145047677791,0.4082065192103971,0.6272262845012646,7.005589154090996e-05
40.796400000000006,29.82722272552368,25.742897748350003,0.4747726345374536,0.4098570284288007,0.6272095606248091,7.293116636336583e-05
40.99633333333334,29.737211599582448,25.84682275022714,0.4733364106347628,0.411512485843999,0.6272080020798981,7.592793166832923e-05
41.19626666666667,29.646838376620877,25.950433026647538,0.4719058505479661,0.4131728712982018,0.6272216092697718,7.888749883327995e-05
41.3962,29.5561041570742,26.053727315994177,0.4704811853604949,0.4148383513339928,0.6272506650845421,8.164999209109292e-05
41.59613333333334,29.46501004577331,26.156704360497667,0.4690324522239857,0.4164841860297304,0.6272563360755229,8.547048146412273e-05
41.79606666666667,29.373557151931376,26.25936290625157,0.4675579362782113,0.4181068512554902,0.6272350077110455,8.913610506633418e-05
41.99600000000001,29.281746589130275,26.361701703227684,0.4660891603545875,0.4197347351443925,0.6272291006041444,9.29628623940193e-05
42.19593333333334,29.189579475307085,26.463719505291223,0.4646261423377605,0.4213678178744105,0.6272386154532599,9.678940431007144e-05
42.39586666666667,29.097056932740447,26.56541507021603,0.4631689000422639,0.4230060795602127,0.6272635516433096,0.00010045438123612582
42.595800000000004,29.004180088036886,26.66678715969969,0.4616816461267338,0.4246244311205107,0.6272605821091453,0.00010957556340368546
42.79573333333334,28.91095007211713,26.767834539378608,0.4601651145412843,0.4262151098722634,0.6272250302202272,0.00011827702191935519
42.99566666666667,28.81736802020231,26.868555978843023,0.4586542597280867,0.4278111311249478,0.627204972629963,0.0001272374702472323
43.195600000000006,28.723435071800143,26.968950251652018,0.4571491000841718,0.4294124754445229,0.6272004107132401,0.00013629491609662425
43.39553333333335,28.629152370691052,27.06901613534845,0.4556496539372055,0.4310191233321148,0.6272113445264382,0.00014528736204671988
43.595466666666674,28.534521064914273,27.1687524114738,0.4541236597598342,0.4326134097990103,0.6272022273148659,0.00016353245347583423
43.7954,28.439542306753815,27.268157865583063,0.4525688970500942,0.4341921185353603,0.6271693280860717,0.00019048209468708333
43.995333333333335,28.344217252724487,27.367231287259504,0.451019765222104,0.4357763365559837,0.627152132050009,0.00021768850204023638
44.195266666666676,28.248547063557773,27.46597147012939,0.4494762831389584,0.437366044570545,0.6271506406188276,0.0002449879405765354
44.39520000000001,28.15253290418773,27.564377211876685,0.4479384695949611,0.4389612232218619,0.6271648538730417,0.0002722166697893269
44.59513333333334,28.056175943736797,27.66244731425773,0.4463427566386012,0.4405477061394602,0.6271395589331219,0.0003337808487940963
44.79506666666668,27.95947735550152,27.76018058311577,0.4446835161976008,0.4421136523500586,0.6270627799236068,0.00042568374262058617
44.995000000000005,27.86243831693833,27.85757582839552,0.4430299703334968,0.4436854238936354,0.6270024254071784,0.0005181919427372228
45.19493333333334,27.76506000964916,27.954631864157694,0.4413821391807851,0.4452630016314076,0.6269584993623774,0.0006111357400833128
45.39486666666668,27.667343619367067,28.051347508593384,0.4397400428043992,0.4468463663539154,0.6269310043911271,0.0007043454017621187
45.594800000000006,27.569290335941808,28.14772158403848,0.4379381453557656,0.448464267929328,0.626824650572623,0.0009360563790603016
45.79473333333334,27.470901353325317,28.243752916988015,0.4359566422584963,0.4501136562675172,0.6266248935530945,0.001319191945198972
45.994666666666674,27.37217786955722,28.33944033811045,0.4339816742853619,0.4517702766904036,0.6264451873976273,0.0017040254696830681
46.19460000000001,27.273121086750198,28.434782682261908,0.4320123485234669,0.4534331468339373,0.6262842153149493,0.0020903520819741117
46.39453333333334,27.17373221107537,28.52977878850035,0.4300486889524289,0.4551022464500751,0.6261419880377554,0.002477985015121198
46.59446666666667,27.07401245274762,28.624427500099745,0.4275148445236358,0.4568455512271815,0.6256721975688564,0.0033318393559348958
46.79440000000001,26.973963026010818,28.71872766456413,0.4243503839014775,0.4587043902077718,0.6248684778261144,0.004727719586637147
46.99433333333334,26.873585149123087,28.812678133641636,0.4211921608302153,0.4605718181645906,0.624092663766914,0.006130502799963022
47.19426666666667,26.77288004434193,28.90627776333849,0.4180402137661382,0.4624478123587716,0.6233448074102226,0.007539930753308333
47.394200000000005,26.67184893790937,28.999525413932943,0.4148971733998461,0.4643351894720115,0.6226288035878998,0.00895575903490442
47.594133333333346,26.570493060037002,29.09241994998913,0.4098968395151382,0.4662336676081181,0.6206859589478959,0.01175551873577152
47.79406666666667,26.468813644891025,29.184960240370906,0.4027806528724456,0.468072970902833,0.6173050021837506,0.01609641876559964
