apply_s1_correction,s1_theta_offset_deg,s1_scale,s1_condition,solver,Br_rms,Bt_rms,Br_L2_all,Bt_L2_all,Br_L2_edge,Bt_L2_edge,Br_L2_middle,Bt_L2_middle,objective
True,30.0,0.14999999999999894,645257.9091640739,rowcol,0.494616780967224,0.0501619122577132,0.08040611113170801,0.22335278645810863,0.16063999336986146,0.28220501032413275,0.05422049286614337,0.157684298402827,0.30375889758981667
True,-75.0,0.29999999999999893,645257.9091640739,rowcol,0.5024416270976187,0.05066436775339746,0.07757747196448027,0.22647942635868315,0.138833671743154,0.2786244788522564,0.060015688248267765,0.1707114114609304,0.3040568983231634
True,45.0,0.29999999999999893,645257.9091640739,rowcol,0.5024416270976187,0.05066436775339746,0.07757747196448027,0.22647942635868315,0.138833671743154,0.2786244788522564,0.06001568824826776,0.1707114114609304,0.3040568983231634
True,25.0,0.14999999999999894,645257.9091640739,rowcol,0.4944175342256953,0.0501302530906594,0.08073042642964141,0.22333155560086299,0.16064130980677058,0.2816864930686868,0.05478658142863234,0.15840698769318412,0.3040619820305044
True,-85.0,0.14999999999999894,645257.9091640739,rowcol,0.4944175342191587,0.050130253155127626,0.08072409012289151,0.22346727245746675,0.16064132548678525,0.2816438659445974,0.05477553363818925,0.15882255105827933,0.3041913625803583
True,35.0,0.14999999999999894,645257.9091640739,rowcol,0.4944175342191587,0.050130253155127626,0.08072409012289151,0.22346727245746675,0.16064132548678525,0.2816438659445974,0.05477553363818925,0.15882255105827933,0.3041913625803583
True,10.0,0.29999999999999893,645257.9091640739,rowcol,0.49796222434479814,0.05019691898104256,0.07994249464262772,0.22461701209316742,0.13884431928029728,0.27846652993106064,0.06357505786914754,0.16634217339026888,0.3045595067357951
True,20.0,0.14999999999999894,645257.9091640739,rowcol,0.4936914903417891,0.05002226930522488,0.0815945847218041,0.2232646193373361,0.16064522576583065,0.2805503801598225,0.05627773736684463,0.1599216510142891,0.3048592040591402
True,-80.0,0.14999999999999894,645257.9091640739,rowcol,0.4936914903352522,0.05002226936974064,0.08158341835378037,0.22365106811694996,0.16064524774819253,0.2804803164725794,0.05625858333765622,0.16101536980498493,0.3052344864707303
True,40.0,0.14999999999999894,645257.9091640739,rowcol,0.4936914903352522,0.05002226936974064,0.08158341835378036,0.22365106811694996,0.16064524774819253,0.2804803164725794,0.056258583337656216,0.16101536980498496,0.3052344864707303
True,15.0,0.14999999999999894,645257.9091640739,rowcol,0.4922154761751056,0.04983066300313588,0.0828153715878534,0.22311600463939849,0.160650898732018,0.2798109408896082,0.0583450602699533,0.16062774428652393,0.30593137622725186
True,-75.0,0.14999999999999894,645257.9091640739,rowcol,0.4922154761967211,0.04983066278962298,0.08280479744745917,0.2238525495682572,0.16065091670871057,0.2797404258999806,0.05832730485126454,0.1626054475277698,0.30665734701571634
True,45.0,0.14999999999999894,645257.9091640739,rowcol,0.4922154761967211,0.04983066278962298,0.08280479744745917,0.22385254956825726,0.16065091670871057,0.2797404258999806,0.05832730485126454,0.1626054475277698,0.30665734701571645
True,-70.0,0.29999999999999893,645257.9091640739,rowcol,0.49796222452843636,0.050196917159319156,0.07993764564728753,0.22672453506215226,0.13884434269515472,0.2783763841865497,0.06356783956401822,0.17164820524371294,0.3066621807094398
True,50.0,0.29999999999999893,645257.9091640739,rowcol,0.49796222452843636,0.050196917159319156,0.07993764564728753,0.22672453506215226,0.13884434269515472,0.2783763841865497,0.06356783956401822,0.17164820524371294,0.3066621807094398
True,-90.0,0.44999999999999896,645257.9091640739,rowcol,0.5198026687416708,0.052475853290662816,0.07612358581383345,0.23095014820417992,0.11751259320670654,0.2883968858933685,0.06583270185853811,0.16806910338622535,0.30707373401801336
True,30.0,0.44999999999999896,645257.9091640739,rowcol,0.5198026687416708,0.052475853290662816,0.07612358581383345,0.23095014820417992,0.11751259320670654,0.2883968858933685,0.06583270185853812,0.16806910338622535,0.30707373401801336
