Br_relative_l2,Bt_relative_l2,Br_rms,Bt_rms,slotted_FEMM_Br_rms,slotted_FEMM_Bt_rms,lambda_drop,lambda_b_gain,width_scale,notch_kind,normalize_mean,slot_opening_deg,slot_centers_deg,model_csv
0.10680135267880678,0.42207696470783723,0.4851708913587332,0.04459510830210033,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.14000000000000004,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10248609180441677,0.42778026126633684,0.4868792718203581,0.036045692253522,0.5106783515674461,0.04904435641138518,0.32,0.10000000000000003,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10337969635968684,0.4274598856518082,0.4859451179679629,0.0360067403960235,0.5106783515674461,0.04904435641138518,0.28,0.10000000000000003,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11402525664902714,0.4168220634639555,0.4843371686741152,0.03885761652903488,0.5106783515674461,0.04904435641138518,0.2,0.14000000000000004,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10624197923360784,0.425890588646237,0.4850409306847879,0.05021107975844867,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10424888684281876,0.42827422898597106,0.4879863861052244,0.036090418568976955,0.5106783515674461,0.04904435641138518,0.36,0.10000000000000003,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10665414869951405,0.42729975436159634,0.4851717623805675,0.03597315375966591,0.5106783515674461,0.04904435641138518,0.24000000000000002,0.10000000000000003,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.112058055348591,0.42206978956068153,0.48454694661318976,0.04457216116315893,0.5106783515674461,0.04904435641138518,0.2,0.14000000000000004,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11877187923969379,0.41675500773397356,0.4840214008696111,0.0341789926224323,0.5106783515674461,0.04904435641138518,0.16,0.10000000000000003,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.12082027802073204,0.4169245564319297,0.4839454248930759,0.03884051454342202,0.5106783515674461,0.04904435641138518,0.16,0.14000000000000004,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1119228857461116,0.425882103183201,0.48446906572548437,0.050192848948034434,0.5106783515674461,0.04904435641138518,0.2,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11191795089353697,0.4272874064554159,0.4845478299146671,0.035944552361734536,0.5106783515674461,0.04904435641138518,0.2,0.10000000000000003,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10082062914352115,0.4387357022011894,0.4869978436923382,0.046196610377004094,0.5106783515674461,0.04904435641138518,0.36,0.18000000000000005,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10152956716751058,0.4383951156451853,0.48615796038375725,0.04617098217866133,0.5106783515674461,0.04904435641138518,0.32,0.18000000000000005,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.1188803439856039,0.4222003121045257,0.4840617899174431,0.04455295199274804,0.5106783515674461,0.04904435641138518,0.16,0.14000000000000004,1.2,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.10414082264870082,0.43817404018437317,0.4854382512481889,0.04614839725937914,0.5106783515674461,0.04904435641138518,0.28,0.18000000000000005,0.8,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.12685840441124724,0.41697908068368467,0.48368928605686184,0.034160193902434216,0.5106783515674461,0.04904435641138518,0.12,0.10000000000000003,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
0.11896472386268192,0.4259967360085667,0.4840207490567067,0.05017752565494002,0.5106783515674461,0.04904435641138518,0.16,0.18000000000000005,1.0,gaussian,True,2.8647889756541165,5;15;25;35;45;55,results/paper5_structure2_alpha52_offset30_h7/structure2_br_bt.csv
