edge_width_deg,window_power,edge_bt_gain,edge_params,bt_mode,model_Br_rms,model_Bt_rms,Br_L2_left,Bt_L2_left,Br_L2_middle,Bt_L2_middle,Br_L2_right,Bt_L2_right,Br_L2_edge,Bt_L2_edge,Br_L2_all,Bt_L2_all,objective
12.0,0.8,-0.1,closed-form,drive,0.5240542975724551,0.03428012340942112,0.06877388287165509,1.2294076912735628,0.0432315291329677,0.39735701686824476,0.07126607016837166,1.2258439459788197,0.07003358445159404,1.227621009258614,0.04834255002949712,0.8798908514697216,0.3808161026019576
10.0,1.0,0.2,closed-form,drive,0.5292057087954983,0.06448639073216705,0.1363972077013685,1.0360214584290548,0.043231525587896884,0.3973468923742244,0.13779441835608439,1.039003561614464,0.13709900650985657,1.0375186879621343,0.06692326695902583,0.7599313775893697,0.380883901393755
12.0,1.2,-0.1,closed-form,drive,0.5202739284084175,0.03428012340942112,0.0698589106834622,1.2294076912735628,0.04323153090550735,0.39735701686824476,0.07319157186974483,1.2258439459788197,0.07154801964387862,1.227621009258614,0.04868326239014478,0.8798908514697216,0.38168686727990486
8.0,1.6,0.15,closed-form,drive,0.5327239435612167,0.050220287150829795,0.20923685495613145,0.8091722417042597,0.043231525587896884,0.3973468923742244,0.20993227795385827,0.8090807891507978,0.20958555844912558,0.8091263601168512,0.0913955928487531,0.6203467500418606,0.38187190082059824
8.0,0.8,0.1,closed-form,drive,0.5343765473289392,0.045769861061330984,0.24186124756593916,0.7020675329731477,0.043231525587896884,0.3973468923742244,0.241709743547728,0.7019725489404257,0.24178535414650623,0.7020198799131863,0.10292692567069354,0.5575779272783199,0.3827040741693827
10.0,0.8,-0.1,closed-form,drive,0.5303248848687021,0.03399357475959448,0.158693657231506,0.9858629042833381,0.043231525587896884,0.3973468923742244,0.15948132579463517,0.9798519451705772,0.15908877587854667,0.9828517268126737,0.0740465098786533,0.7259764087681614,0.3838193245050011
13.0,1.4,-0.05,closed-form,drive,0.513342572547908,0.03401090323860025,0.16894083532555665,0.9488917613436749,0.044007681172432166,0.4026618819667731,0.1704441548859197,0.9467373148405551,0.1696956807411223,0.9478114609779006,0.07796042280264177,0.7060081465322585,0.38445676234832504
14.0,1.4,0.1,closed-form,drive,0.5072572790174579,0.05995696262783187,0.2473997742245308,0.678461267939072,0.04821295255142984,0.4033747391789623,0.24853952262213655,0.6745908824466842,0.24797145633395393,0.6765222153550752,0.10698761245566743,0.5453971729525504,0.3846666327059439
9.0,1.6,0.2,closed-form,drive,0.5300917609938579,0.05936955754655055,0.1583881303103085,0.9884356346222695,0.043231525587896884,0.3973468923742244,0.16002363496421654,0.9889819876303292,0.15920963740658656,0.9887097844358114,0.07408654918229421,0.7296010740112523,0.3851702981785378
8.0,1.4,0.15,closed-form,drive,0.5330530791933853,0.050220287150829795,0.21469576575235078,0.8091722417042597,0.043231525587896884,0.3973468923742244,0.21521452485486048,0.8090807891507978,0.2149558266247385,0.8091263601168512,0.09329876611118566,0.6203467500418606,0.3856546679444953
8.0,1.0,-0.1,closed-form,drive,0.5338618281882921,0.03443999664086085,0.23039270278554203,0.7589769645721808,0.043231525587896884,0.3973468923742244,0.23049151412227853,0.755634861824316,0.23044221371769139,0.7573020338433821,0.09883371449571203,0.589700224637806,0.3858835679201361
13.0,1.4,0.15,closed-form,drive,0.513342572547908,0.06897401069382567,0.16894083532555665,0.9676122640822215,0.044007681172432166,0.4039425129801074,0.1704441548859197,0.9632748976394009,0.1696956807411223,0.9654385893358877,0.07796042280264177,0.7172270830105113,0.3883833901157135
9.0,0.8,-0.1,closed-form,drive,0.5326235681783368,0.0341907108449421,0.2041761107700268,0.8619707865724892,0.043231525587896884,0.3973468923742244,0.20446471691139367,0.8576847483189787,0.2043207567815134,0.8598230986613091,0.08953873330767485,0.6507543657052468,0.3888150261780409
14.0,1.0,-0.05,closed-form,drive,0.51238127890382,0.03367359621794884,0.1582750189157158,0.9847345540905637,0.04657223003821682,0.4265585986826022,0.160076002763877,0.9827035200668544,0.15917987998239044,0.9837160833168471,0.07577011237573855,0.7354532471494799,0.3888917068718931
9.0,1.4,0.2,closed-form,drive,0.5306057646524405,0.05936955754655055,0.16573775906899443,0.9884356346222695,0.043231525587896884,0.3973468923742244,0.167083223255908,0.9889819876303292,0.166413212144644,0.9887097844358114,0.07648829187622336,0.7296010740112523,0.390093292030787
8.0,1.2,0.15,closed-form,drive,0.5334276981998841,0.050220287150829795,0.22158190147831533,0.8091722417042597,0.043231525587896884,0.3973468923742244,0.22190288630229277,0.8090807891507978,0.22174277671148726,0.8091263601168512,0.09571631878495537,0.6203467500418606,0.39044765314862706
12.0,1.4,0.2,closed-form,drive,0.5187486845775408,0.07567083547186752,0.09583678715380667,1.2089554946874237,0.04323153179177823,0.39732702621514276,0.09837076479511773,1.2048292779062233,0.09711460469763025,1.206887083958159,0.055089793863626405,0.866681264162942,0.39241834796482666
8.0,0.8,-0.1,closed-form,drive,0.5343765473289392,0.03443999664086085,0.24186124756593916,0.7589769645721808,0.043231525587896884,0.3973468923742244,0.241709743547728,0.755634861824316,0.24178535414650623,0.7573020338433821,0.10292692567069354,0.589700224637806,0.3939468782452028
16.0,0.8,0.1,closed-form,drive,0.5054188997700635,0.06550594673810935,0.21729193897597446,0.7466106333205509,0.05689115578631593,0.49811938816467827,0.2188845306292557,0.7416914540670476,0.2180912997490932,0.7441466848654582,0.10035329008773806,0.6226873729155853,0.3946258255203755
15.0,1.2,0.0,closed-form,drive,0.5034769646440258,0.038477168421514926,0.2745911530351804,0.6231807664812077,0.05475339101950197,0.3973468923742244,0.2757756944836599,0.6218955087648171,0.27518525952145706,0.6225362684376134,0.11920980616133625,0.51263978750517,0.39494857262065575
10.0,0.8,0.2,closed-form,drive,0.5303248848687021,0.06448639073216705,0.158693657231506,1.0360214584290548,0.043231525587896884,0.3973468923742244,0.15948132579463517,1.039003561614464,0.15908877587854667,1.0375186879621343,0.0740465098786533,0.7599313775893697,0.395703563592424
9.0,1.6,-0.15,closed-form,drive,0.5300917609938579,0.03450971393728145,0.1583881303103085,1.0404587958244627,0.043231525587896884,0.3973468923742244,0.16002363496421654,1.0349837553127426,0.15920963740658656,1.0377155109348974,0.07408654918229421,0.7600541335858159,0.39582886902963504
9.0,1.2,0.2,closed-form,drive,0.5311851080803259,0.05936955754655055,0.17536234166382222,0.9884356346222695,0.043231525587896884,0.3973468923742244,0.17638566120757276,0.9889819876303292,0.17587578099190326,0.9887097844358114,0.07968578047079804,0.7296010740112523,0.3966026797219025
8.0,1.0,0.15,closed-form,drive,0.5338618281882921,0.050220287150829795,0.23039270278554203,0.8091722417042597,0.043231525587896884,0.3973468923742244,0.23049151412227853,0.8090807891507978,0.23044221371769139,0.8091263601168512,0.09883371449571203,0.6203467500418606,0.3966098518115552
8.0,1.6,-0.15,closed-form,drive,0.5327239435612167,0.034043017229459065,0.20923685495613145,0.8828819482745109,0.043231525587896884,0.3973468923742244,0.20993227795385827,0.8786009337465901,0.20958555844912558,0.8807367113053379,0.0913955928487531,0.6634077970692958,0.3969432672802005
12.0,1.4,-0.1,closed-form,drive,0.5187486845775408,0.03428012340942112,0.09583678715380667,1.2294076912735628,0.04323153179177823,0.39735701686824476,0.09837076479511773,1.2258439459788197,0.09711460469763025,1.227621009258614,0.055089793863626405,0.8798908514697216,0.39704170352219953
10.0,1.6,-0.15,closed-form,drive,0.5266475740708034,0.035307454791099514,0.10210173310776446,1.2227949497426185,0.043231525587896884,0.3973468923742244,0.10509421117656768,1.2152051224309048,0.10361180361418897,1.2189929463398381,0.05688545186666804,0.8743914513636246,0.39918659110890276
15.0,1.4,0.05,closed-form,drive,0.5006300066827819,0.049364793352787865,0.32302800821849914,0.468442707601343,0.057206967797105636,0.38762015962810764,0.3239879756895454,0.46583950552435466,0.3235093192245833,0.46713846218336935,0.1374912376070847,0.42579167198680384,0.39974658453107015
8.0,1.4,-0.15,closed-form,drive,0.5330530791933853,0.034043017229459065,0.21469576575235078,0.8828819482745109,0.043231525587896884,0.3973468923742244,0.21521452485486048,0.8786009337465901,0.2149558266247385,0.8807367113053379,0.09329876611118566,0.6634077970692958,0.40072603440409765
9.0,1.4,-0.15,closed-form,drive,0.5306057646524405,0.03450971393728145,0.16573775906899443,1.0404587958244627,0.043231525587896884,0.3973468923742244,0.167083223255908,1.0349837553127426,0.166413212144644,1.0377155109348974,0.07648829187622336,0.7600541335858159,0.40075186288188425
14.0,1.6,0.0,closed-form,drive,0.5051692424971337,0.038477168421514926,0.2869188209739899,0.6231807664812077,0.04908519287177918,0.3973468923742244,0.2878380964891992,0.6218955087648171,0.28737975633767393,0.6225362684376134,0.12153526390864845,0.51263978750517,0.40154210425364384
16.0,1.0,0.0,closed-form,drive,0.5008723469185751,0.038477168421514926,0.28162684540846317,0.6231807664812077,0.06140742868917615,0.3973468923742244,0.28290826061457375,0.6218955087648171,0.2822695765727528,0.6225362684376134,0.12439299293659238,0.51263978750517,0.40261127036386535
10.0,1.4,-0.15,closed-form,drive,0.5273979278290949,0.035307454791099514,0.10873935948234115,1.2227949497426185,0.043231525587896884,0.3973468923742244,0.1112869601771388,1.2152051224309048,0.11002311121643078,1.2189929463398381,0.058712229458092666,0.8743914513636246,0.403257326361112
8.0,0.8,0.15,closed-form,drive,0.5343765473289392,0.050220287150829795,0.24186124756593916,0.8091722417042597,0.043231525587896884,0.3973468923742244,0.241709743547728,0.8090807891507978,0.24178535414650623,0.8091263601168512,0.10292692567069354,0.6203467500418606,0.4046731621366219
14.0,1.0,0.15,closed-form,drive,0.51238127890382,0.0732297810858715,0.1582750189157158,1.055278631823234,0.04657223003821682,0.43772764679255755,0.160076002763877,1.0499256535909944,0.15917987998239044,1.0525963790901327,0.07577011237573855,0.781158452431573,0.4048885287206257
15.0,0.8,-0.05,closed-form,drive,0.5106529890774276,0.0330514430429453,0.16549322547078377,1.0101624530413524,0.05017788613416867,0.4607611273527588,0.16733148979421544,1.0082153594694294,0.16641675563511615,1.00918604164327,0.0799966144849925,0.7619474270674055,0.404924078430875
9.0,1.0,0.2,closed-form,drive,0.5318484077052114,0.05936955754655055,0.1878794388714679,0.9884356346222695,0.043231525587896884,0.3973468923742244,0.188549936132539,0.9889819876303292,0.18821566441595008,0.9887097844358114,0.08391967184795912,0.7296010740112523,0.4051555302974799
8.0,1.2,-0.15,closed-form,drive,0.5334276981998841,0.034043017229459065,0.22158190147831533,0.8828819482745109,0.043231525587896884,0.3973468923742244,0.22190288630229277,0.8786009337465901,0.22174277671148726,0.8807367113053379,0.09571631878495537,0.6634077970692958,0.4055190196082294
13.0,0.8,-0.1,closed-form,drive,0.5200900691487456,0.03488937837508038,0.07134430915709829,1.3265660203240166,0.04365754016228057,0.4115768241032495,0.07425589477559909,1.3231925684920962,0.07281760135652793,1.3248745914231856,0.049291242835941676,0.9454392026829852,0.4056811242497712
9.0,1.2,-0.15,closed-form,drive,0.5311851080803259,0.03450971393728145,0.17536234166382222,1.0404587958244627,0.043231525587896884,0.3973468923742244,0.17638566120757276,1.0349837553127426,0.17587578099190326,1.0377155109348974,0.07968578047079804,0.7600541335858159,0.4072612505729997
13.0,1.6,-0.05,closed-form,drive,0.5116408784915562,0.03401090323860025,0.20322295628066084,0.9488917613436749,0.04412997800064665,0.4026618819667731,0.2044144963847582,0.9467373148405551,0.20382080253526683,0.9478114609779006,0.08973357099224837,0.7060081465322585,0.4081737031658822
12.0,1.6,0.2,closed-form,drive,0.5174009996736073,0.07567083547186752,0.12310366983716231,1.2089554946874237,0.04323153267804982,0.39732702621514276,0.12506753263444248,1.2048292779062233,0.12409147311889991,1.206887083958159,0.06288816153327771,0.866681264162942,0.40965861958192235
13.0,0.8,0.2,closed-form,drive,0.5200900691487456,0.08135279737986487,0.07134430915709829,1.3466975475447078,0.04365754016228057,0.4134548657887681,0.07425589477559909,1.3409769017319992,0.07281760135652793,1.3438304726882269,0.049291242835941676,0.9580219540389545,0.41008508722436054
8.0,1.6,0.2,closed-form,drive,0.5327239435612167,0.05503886303449825,0.20923685495613145,0.9432283351235213,0.043231525587896884,0.3973468923742244,0.20993227795385827,0.9428776969132611,0.20958555844912558,0.9430524318841516,0.0913955928487531,0.7014464588988981,0.4102567989205614
10.0,1.2,-0.15,closed-form,drive,0.5282423382542187,0.035307454791099514,0.11998345018465388,1.2227949497426185,0.043231525587896884,0.3973468923742244,0.12198169587109524,1.2152051224309048,0.12098872008061973,1.2189929463398381,0.06194902371576916,0.8743914513636246,0.4103320837212546
8.0,1.0,-0.15,closed-form,drive,0.5338618281882921,0.034043017229459065,0.23039270278554203,0.8828819482745109,0.043231525587896884,0.3973468923742244,0.23049151412227853,0.8786009337465901,0.23044221371769139,0.8807367113053379,0.09883371449571203,0.6634077970692958,0.4116812182711575
13.0,1.6,0.15,closed-form,drive,0.5116408784915562,0.06897401069382567,0.20322295628066084,0.9676122640822215,0.04412997800064665,0.4039425129801074,0.2044144963847582,0.9632748976394009,0.20382080253526683,0.9654385893358877,0.08973357099224837,0.7172270830105113,0.4121003309332707
10.0,1.6,0.25,closed-form,drive,0.5266475740708034,0.07246050637043355,0.10210173310776446,1.2768896653564226,0.043231525587896884,0.3973468923742244,0.10509421117656768,1.2790419246606473,0.10361180361418897,1.2779699336013213,0.05688545186666804,0.9120484345474204,0.4123665352232313
14.0,1.6,0.1,closed-form,drive,0.5051692424971337,0.05995696262783187,0.2869188209739899,0.678461267939072,0.04908519287177918,0.4033747391789623,0.2878380964891992,0.6745908824466842,0.28737975633767393,0.6765222153550752,0.12153526390864845,0.5453971729525504,0.41300718916022694
8.0,1.4,0.2,closed-form,drive,0.5330530791933853,0.05503886303449825,0.21469576575235078,0.9432283351235213,0.043231525587896884,0.3973468923742244,0.21521452485486048,0.9428776969132611,0.2149558266247385,0.9430524318841516,0.09329876611118566,0.7014464588988981,0.41403956604445846
12.0,1.6,-0.1,closed-form,drive,0.5174009996736073,0.03428012340942112,0.12310366983716231,1.2294076912735628,0.04323153267804982,0.39735701686824476,0.12506753263444248,1.2258439459788197,0.12409147311889991,1.227621009258614,0.06288816153327771,0.8798908514697216,0.4142819751392952
9.0,1.0,-0.15,closed-form,drive,0.5318484077052114,0.03450971393728145,0.1878794388714679,1.0404587958244627,0.043231525587896884,0.3973468923742244,0.188549936132539,1.0349837553127426,0.18821566441595008,1.0377155109348974,0.08391967184795912,0.7600541335858159,0.41581410114857714
9.0,0.8,0.2,closed-form,drive,0.5326235681783368,0.05936955754655055,0.2041761107700268,0.9884356346222695,0.043231525587896884,0.3973468923742244,0.20446471691139367,0.9889819876303292,0.2043207567815134,0.9887097844358114,0.08953873330767485,0.7296010740112523,0.41641137408514284
10.0,1.4,0.25,closed-form,drive,0.5273979278290949,0.07246050637043355,0.10873935948234115,1.2768896653564226,0.043231525587896884,0.3973468923742244,0.1112869601771388,1.2790419246606473,0.11002311121643078,1.2779699336013213,0.058712229458092666,0.9120484345474204,0.41643727047544055
11.0,1.4,0.25,closed-form,drive,0.5234399296943347,0.07957849197921314,0.06535490379467457,1.3972779817089367,0.043231525587896884,0.3973468923742244,0.06940854906596075,1.3952671158175578,0.06741630175724844,1.3962694673646576,0.04776544683875632,0.9881045279870267,0.41719773724925263
16.0,1.2,0.05,closed-form,drive,0.49702896277007413,0.050540081613869275,0.3404238731287533,0.4716938534249563,0.0661118035988043,0.3989629750288883,0.3414595422250865,0.468768180675617,0.34094314871536413,0.47022828250082643,0.14703275889976014,0.43297570244658556,0.4179043568064425
11.0,1.2,0.25,closed-form,drive,0.5246013876220967,0.07957849197921314,0.06684649606901016,1.3972779817089367,0.043231525587896884,0.3973468923742244,0.07047418911225094,1.3952671158175578,0.06868796598131764,1.3962694673646576,0.04804396401270677,0.9881045279870267,0.4179213369016273
15.0,1.2,0.1,closed-form,drive,0.5034769646440258,0.06294099527572256,0.2745911530351804,0.7167154870050166,0.05475339101950197,0.4351957287145452,0.2757756944836599,0.7122186983827682,0.27518525952145706,0.7144629302070591,0.11920980616133625,0.5797075730181169,0.4184222975501871
8.0,1.2,0.2,closed-form,drive,0.5334276981998841,0.05503886303449825,0.22158190147831533,0.9432283351235213,0.043231525587896884,0.3973468923742244,0.22190288630229277,0.9428776969132611,0.22174277671148726,0.9430524318841516,0.09571631878495537,0.7014464588988981,0.4188325512485902
11.0,1.4,-0.15,closed-form,drive,0.5234399296943347,0.03659356238173323,0.06535490379467457,1.4069420327009603,0.043231525587896884,0.3973468923742244,0.06940854906596075,1.4010808504592849,0.06741630175724844,1.404004463423566,0.04776544683875632,0.9930987843323708,0.418945726970123
11.0,1.2,-0.15,closed-form,drive,0.5246013876220967,0.03659356238173323,0.06684649606901016,1.4069420327009603,0.043231525587896884,0.3973468923742244,0.07047418911225094,1.4010808504592849,0.06868796598131764,1.404004463423566,0.04804396401270677,0.9930987843323708,0.4196693266224977
8.0,0.8,-0.15,closed-form,drive,0.5343765473289392,0.034043017229459065,0.24186124756593916,0.8828819482745109,0.043231525587896884,0.3973468923742244,0.241709743547728,0.8786009337465901,0.24178535414650623,0.8807367113053379,0.10292692567069354,0.6634077970692958,0.4197445285962242
13.0,1.0,-0.1,closed-form,drive,0.5174968824502333,0.03488937837508038,0.09607011825137267,1.3265660203240166,0.04377141527122384,0.4115768241032495,0.0985924293085606,1.3231925684920962,0.0973419956345796,1.3248745914231856,0.05551065010364588,0.9454392026829852,0.4204840695147935
14.0,1.2,-0.05,closed-form,drive,0.5096365899713525,0.03367359621794884,0.20429684356601346,0.9847345540905637,0.04737425984084997,0.4265585986826022,0.20572038611252305,0.9827035200668544,0.2050112906253752,0.9837160833168471,0.09153277371674737,0.7354532471494799,0.42069536193794665
10.0,1.0,-0.15,closed-form,drive,0.5292057087954983,0.035307454791099514,0.1363972077013685,1.2227949497426185,0.043231525587896884,0.3973468923742244,0.13779441835608439,1.2152051224309048,0.13709900650985657,1.2189929463398381,0.06692326695902583,0.8743914513636246,0.4209449272147442
11.0,1.6,0.25,closed-form,drive,0.5224101518895472,0.07957849197921314,0.07432396567100191,1.3972779817089367,0.043231525587896884,0.3973468923742244,0.07809615264391805,1.3952671158175578,0.07623720975231175,1.3962694673646576,0.04976848742245847,0.9881045279870267,0.422288095631227
10.0,1.2,0.25,closed-form,drive,0.5282423382542187,0.07246050637043355,0.11998345018465388,1.2768896653564226,0.043231525587896884,0.3973468923742244,0.12198169587109524,1.2790419246606473,0.12098872008061973,1.2779699336013213,0.06194902371576916,0.9120484345474204,0.42351202783558317
11.0,1.6,-0.15,closed-form,drive,0.5224101518895472,0.03659356238173323,0.07432396567100191,1.4069420327009603,0.043231525587896884,0.3973468923742244,0.07809615264391805,1.4010808504592849,0.07623720975231175,1.404004463423566,0.04976848742245847,0.9930987843323708,0.42403608535209736
13.0,1.0,0.2,closed-form,drive,0.5174968824502333,0.08135279737986487,0.09607011825137267,1.3466975475447078,0.04377141527122384,0.4134548657887681,0.0985924293085606,1.3409769017319992,0.0973419956345796,1.3438304726882269,0.05551065010364588,0.9580219540389545,0.4248880324893828
8.0,1.0,0.2,closed-form,drive,0.5338618281882921,0.05503886303449825,0.23039270278554203,0.9432283351235213,0.043231525587896884,0.3973468923742244,0.23049151412227853,0.9428776969132611,0.23044221371769139,0.9430524318841516,0.09883371449571203,0.7014464588988981,0.42499474991151837
11.0,1.0,0.25,closed-form,drive,0.5259279565783433,0.07957849197921314,0.08193174962748967,1.3972779817089367,0.043231525587896884,0.3973468923742244,0.08447747791524848,1.3952671158175578,0.08321692451685518,1.3962694673646576,0.05146349509942079,0.9881045279870267,0.42642600347577947
9.0,0.8,-0.15,closed-form,drive,0.5326235681783368,0.03450971393728145,0.2041761107700268,1.0404587958244627,0.043231525587896884,0.3973468923742244,0.20446471691139367,1.0349837553127426,0.2043207567815134,1.0377155109348974,0.08953873330767485,0.7600541335858159,0.42706994493624006
9.0,1.6,0.25,closed-form,drive,0.5300917609938579,0.06581722086926778,0.1583881303103085,1.180918990302666,0.043231525587896884,0.3973468923742244,0.16002363496421654,1.1808786416219617,0.15920963740658656,1.1808987470418337,0.07408654918229421,0.8501750386044816,0.427371185786168
8.0,1.6,-0.2,closed-form,drive,0.5327239435612167,0.034810096498403824,0.20923685495613145,1.0276060120358819,0.043231525587896884,0.3973468923742244,0.20993227795385827,1.0224751934463374,0.20958555844912558,1.025035027022301,0.0913955928487531,0.7521526139033132,0.42800395317210665
11.0,1.0,-0.15,closed-form,drive,0.5259279565783433,0.03659356238173323,0.08193174962748967,1.4069420327009603,0.043231525587896884,0.3973468923742244,0.08447747791524848,1.4010808504592849,0.08321692451685518,1.404004463423566,0.05146349509942079,0.9930987843323708,0.42817399319664984
15.0,1.4,0.0,closed-form,drive,0.5006300066827819,0.038477168421514926,0.32302800821849914,0.6231807664812077,0.057206967797105636,0.3973468923742244,0.3239879756895454,0.6218955087648171,0.3235093192245833,0.6225362684376134,0.1374912376070847,0.51263978750517,0.43014342496249836
8.0,1.4,-0.2,closed-form,drive,0.5330530791933853,0.034810096498403824,0.21469576575235078,1.0276060120358819,0.043231525587896884,0.3973468923742244,0.21521452485486048,1.0224751934463374,0.2149558266247385,1.025035027022301,0.09329876611118566,0.7521526139033132,0.43178672029600373
15.0,1.6,0.05,closed-form,drive,0.4981410215010517,0.049364793352787865,0.36682428941740514,0.468442707601343,0.059740558789977145,0.38762015962810764,0.3676051735955788,0.46583950552435466,0.3672157290966257,0.46713846218336935,0.15430127520323134,0.42579167198680384,0.43185386558243166
9.0,1.4,0.25,closed-form,drive,0.5306057646524405,0.06581722086926778,0.16573775906899443,1.180918990302666,0.043231525587896884,0.3973468923742244,0.167083223255908,1.1808786416219617,0.166413212144644,1.1808987470418337,0.07648829187622336,0.8501750386044816,0.43229417963841726
8.0,0.8,0.2,closed-form,drive,0.5343765473289392,0.05503886303449825,0.24186124756593916,0.9432283351235213,0.043231525587896884,0.3973468923742244,0.241709743547728,0.9428776969132611,0.24178535414650623,0.9430524318841516,0.10292692567069354,0.7014464588988981,0.43305806023658505
10.0,1.0,0.25,closed-form,drive,0.5292057087954983,0.07246050637043355,0.1363972077013685,1.2768896653564226,0.043231525587896884,0.3973468923742244,0.13779441835608439,1.2790419246606473,0.13709900650985657,1.2779699336013213,0.06692326695902583,0.9120484345474204,0.43412487132907274
10.0,0.8,-0.15,closed-form,drive,0.5303248848687021,0.035307454791099514,0.158693657231506,1.2227949497426185,0.043231525587896884,0.3973468923742244,0.15948132579463517,1.2152051224309048,0.15908877587854667,1.2189929463398381,0.0740465098786533,0.8743914513636246,0.43576458941341323
8.0,1.2,-0.2,closed-form,drive,0.5334276981998841,0.034810096498403824,0.22158190147831533,1.0276060120358819,0.043231525587896884,0.3973468923742244,0.22190288630229277,1.0224751934463374,0.22174277671148726,1.025035027022301,0.09571631878495537,0.7521526139033132,0.4365797055001355
15.0,0.8,0.15,closed-form,drive,0.5106529890774276,0.07781099331291731,0.16549322547078377,1.127422646896889,0.05017788613416867,0.5247116877898245,0.16733148979421544,1.121383570451457,0.16641675563511615,1.1243968218059273,0.0799966144849925,0.8526936839082709,0.43668526832517796
14.0,1.2,0.15,closed-form,drive,0.5096365899713525,0.0732297810858715,0.20429684356601346,1.055278631823234,0.04737425984084997,0.43772764679255755,0.20572038611252305,1.0499256535909944,0.2050112906253752,1.0525963790901327,0.09153277371674737,0.781158452431573,0.4366921837866792
9.0,1.2,0.25,closed-form,drive,0.5311851080803259,0.06581722086926778,0.17536234166382222,1.180918990302666,0.043231525587896884,0.3973468923742244,0.17638566120757276,1.1808786416219617,0.17587578099190326,1.1808987470418337,0.07968578047079804,0.8501750386044816,0.43880356732953274
9.0,1.6,-0.2,closed-form,drive,0.5300917609938579,0.0364866509356822,0.1583881303103085,1.2370433154304743,0.043231525587896884,0.3973468923742244,0.16002363496421654,1.2305210615721636,0.15920963740658656,1.233775329716344,0.07408654918229421,0.8838118903691743,0.4391440839038105
16.0,1.0,0.1,closed-form,drive,0.5008723469185751,0.06550594673810935,0.28162684540846317,0.7466106333205509,0.06140742868917615,0.49811938816467827,0.28290826061457375,0.7416914540670476,0.2822695765727528,0.7441466848654582,0.12439299293659238,0.6226873729155853,0.4411279252575107
8.0,1.0,-0.2,closed-form,drive,0.5338618281882921,0.034810096498403824,0.23039270278554203,1.0276060120358819,0.043231525587896884,0.3973468923742244,0.23049151412227853,1.0224751934463374,0.23044221371769139,1.025035027022301,0.09883371449571203,0.7521526139033132,0.44274190416306364
11.0,0.8,0.25,closed-form,drive,0.5274682962592977,0.07957849197921314,0.10926985721553073,1.3972779817089367,0.043231525587896884,0.3973468923742244,0.1106896258904743,1.3952671158175578,0.10998346891188229,1.3962694673646576,0.05870077711612707,0.9881045279870267,0.4430315760307453
8.0,1.6,0.25,closed-form,drive,0.5327239435612167,0.06013715814227435,0.20923685495613145,1.0943759624373064,0.043231525587896884,0.3973468923742244,0.20993227795385827,1.0936111481494006,0.20958555844912558,1.0939923124653697,0.0913955928487531,0.7952888017763747,0.4431016189276782
13.0,1.2,-0.1,closed-form,drive,0.5152752261631554,0.03488937837508038,0.13242496395140532,1.3265660203240166,0.04388814462195954,0.4115768241032495,0.13435558675520554,1.3231925684920962,0.13339572131349828,1.3248745914231856,0.06612615068851589,0.9454392026829852,0.4437183740872851
9.0,1.4,-0.2,closed-form,drive,0.5306057646524405,0.0364866509356822,0.16573775906899443,1.2370433154304743,0.043231525587896884,0.3973468923742244,0.167083223255908,1.2305210615721636,0.166413212144644,1.233775329716344,0.07648829187622336,0.8838118903691743,0.4440670777560597
15.0,1.0,-0.05,closed-form,drive,0.5067744318617403,0.0330514430429453,0.22145636160748494,1.0101624530413524,0.05240172689228632,0.4607611273527588,0.222929716450086,1.0082153594694294,0.2221957508294626,1.00918604164327,0.09967138525584757,0.7619474270674055,0.4441214975197514
11.0,0.8,-0.15,closed-form,drive,0.5274682962592977,0.03659356238173323,0.10926985721553073,1.4069420327009603,0.043231525587896884,0.3973468923742244,0.1106896258904743,1.4010808504592849,0.10998346891188229,1.404004463423566,0.05870077711612707,0.9930987843323708,0.44477956575161565
16.0,1.2,0.0,closed-form,drive,0.49702896277007413,0.038477168421514926,0.3404238731287533,0.6231807664812077,0.0661118035988043,0.3973468923742244,0.3414595422250865,0.6218955087648171,0.34094314871536413,0.6225362684376134,0.14703275889976014,0.51263978750517,0.44578678657694704
8.0,1.4,0.25,closed-form,drive,0.5330530791933853,0.06013715814227435,0.21469576575235078,1.0943759624373064,0.043231525587896884,0.3973468923742244,0.21521452485486048,1.0936111481494006,0.2149558266247385,1.0939923124653697,0.09329876611118566,0.7952888017763747,0.44688438605157527
12.0,1.0,0.25,closed-form,drive,0.5220211928392419,0.08686041562485153,0.054782792772027834,1.5560910116430857,0.04323153001923717,0.39732213943839534,0.05860265720510746,1.5506930562140526,0.056728750146027664,1.5533851351924204,0.045573861813589335,1.089974445350067,0.4469199802372225
9.0,1.0,0.25,closed-form,drive,0.5318484077052114,0.06581722086926778,0.1878794388714679,1.180918990302666,0.043231525587896884,0.3973468923742244,0.188549936132539,1.1808786416219617,0.18821566441595008,1.1808987470418337,0.08391967184795912,0.8501750386044816,0.44735641790511016
13.0,1.2,0.2,closed-form,drive,0.5152752261631554,0.08135279737986487,0.13242496395140532,1.3466975475447078,0.04388814462195954,0.4134548657887681,0.13435558675520554,1.3409769017319992,0.13339572131349828,1.3438304726882269,0.06612615068851589,0.9580219540389545,0.4481223370618744
10.0,0.8,0.25,closed-form,drive,0.5303248848687021,0.07246050637043355,0.158693657231506,1.2768896653564226,0.043231525587896884,0.3973468923742244,0.15948132579463517,1.2790419246606473,0.15908877587854667,1.2779699336013213,0.0740465098786533,0.9120484345474204,0.4489445335277418
